,helpful_votes,location_id,lang,review_id,review,review_subject,trip_type,travel_date,rating,location_name,province,place_id
4880,1,1746072,en,942189691,"It was a great experience. Clean & well organized. Quiet with lots of fans. Lovely people selling many different goods. Bought 8 blouse for Mother, hat & shirts for me, crafted gifts for everyone. Went a second time because ran out of cash. No one takes card. Outside are lots of fabric shops with really good quality cloth at reasonable prices. Other popular markets are continuation of Warorot.",Excellent experience,Solo travel,2024-02-29,5,Warorot Market (Kad Luang),Bangkok,P03013203
4881,0,1746072,en,940888971,"A large local market and great place to shop for local food (dried fruits, nuts, seasonings) and drink (herbs, tea). The place is clean and well organized.  This is a good place to visit if you want an authentic Chiang Mai experience.",A great place for local food and sourvenirs!,Family,2024-02-29,4,Warorot Market (Kad Luang),Bangkok,P03013203
4882,0,556620,en,940030468,"This was a nice afternoon stroll, very different from the few gardens I've been to here in North America.  The super-loud sacada bugs were quite freaky.",Nice place to stroll,Solo travel,2023-06-30,5,Mae Fah Luang Garden,Bangkok,P03013203
4883,17,556620,en,880867052,This is seriously one of the best gardens I've seen anywhere and is worth the drive. This is best visited either in the early morning or late afternoon.  Avoid the hot period of late March to mid May.,Good,Family,2023-03-31,5,Mae Fah Luang Garden,Bangkok,P03013203
4884,0,556620,en,878537793,"The most fantastic feast for the eyes,,A lensman paradise, , one can only be in praise of the delightful myriad of colours",Brilliant Gardens,NONE,2023-01-31,5,Mae Fah Luang Garden,Bangkok,P03013203
4885,0,556620,en,869439266,"This garden is well worth the drive up from Chiang Rai. Such a beautiful and well maintained garden. Entry is 90b for adults and 45b for seniors. Wander along the many pathways, check out the flowers and view of surrounding mountains, or just relax on one of the many shady benches. And don't forget to check out the orchid exhibit, for sure the largest assortment of lady slippers I've ever seen in one place. The garden is huge, so even if there's a crowd you can still find a little spot of your own. When I was there, the treetop section was closed, so keep that in mind before making the drive, if your heart was set on that. Clean toilets at the entry and inside, and a small coffee stand and ice cream stand inside. Just down the road (short walk) are some food sellers and a handicraft section. ",Worth the drive,Solo travel,2022-11-30,5,Mae Fah Luang Garden,Bangkok,P03013203
4886,0,556620,en,800454865,Just a really beautiful place to be in the moment - stunning views over the mountain. Look out for some sneaky views on the road up / down the mountain. Suspension bridge closed at time of posting. The restaurant there was lovely for some Pad Thai but don’t expect Western food.,Perfect for in the Moment,Solo travel,2021-06-30,4,Mae Fah Luang Garden,Bangkok,P03013203
4887,2,4322707,en,936059946,"Chiang Dao was a wonderful change from busy Bangkok. We stayed in Ashi's guesthouse, with a backpackers' vibe. They put us in touch with a local guide (Mac) who took us on a 6-hour trek into the mountains. We could never have found the trail on our own - contrary to what one of the Trip Advisor reviewers put about not needing a guide. We finished the day off by soaking in the hot sulphur baths to rest our aching limbs.",A hidden gem,Family,2024-01-31,5,Doi Luang Chiang Dao,Bangkok,P03013203
4888,4,4322707,en,750800296,"Doi Chiang Dao is the only true mountain range in Thailand. Even if it is ""only"" the 3rd highest one, it is the only one that have real peaks and cliffs. The 2 highest points in Thailand (Doi Inthanon and Doi Phahompok) are only big hills. There are roads going to the top. This is not the case with Doi Chiang Dao, it's true mountain there. 

It explains why it's difficult to go there and why it's less busy. This is the reason as well why it used to be the favorite place of real trekking lovers. Unfortunately these last years it has been more and more complicated to explore the moutains there. The National Park has limited the entry to 4 months in the year then has closed the entry to the summit. It is now impossible to go to the highest point and inside the wildlife sanctuary.

It's a shame because it's a stunning area. Hopefully there are other trails around that few people and only one agency knows. I recommend to go there with them if you really want to discover Chiang Dao.",The most beautiful and the most difficult mountain to explore in Thailand,NONE,2019-12-31,5,Doi Luang Chiang Dao,Bangkok,P03013203
4889,11,4322707,en,743449384,"You don’t need a guide and the double payment for foreigners is essentially racist... middle class thais half price whilst young travellers double ... none of this extra cash goes into the upkeep of the place , which is typically run down .... it’s a beautiful place ruined by corrupt practices and greed .... hold your nose if you want to visit the top ...it’s not worth 2/3k each ... when you can easily walk it yourselves",Thai scam,Friends getaway,2020-02-29,1,Doi Luang Chiang Dao,Bangkok,P03013203
4890,2,4322707,en,684674072,"Doi Chang Dao in Chiang Mai.
2225m above sea level. 16,000 steps way up.
Best travelling season: Nov- Feb
Ideal completion time: 8 hours (round trip)

I was supposed to camp up there for a night because of the rain and my flight schedule I changed my mind. The rain doesn't stop me. Those who know me, know that risks like these only increase my motivation to accomplish something. I did one day hike instead. You must have a guide to hike this mountain. The route is crazy! Thanks to my guide Tongchai Lungpong (you can find him in Facebook) preparing a pair of Phua Chu Kang boots for me. I don't think I can complete this route without one. I spent most of my energy shuffling in the nutella mud on my way up. I was lucky that the rain stops after 4 hours of hiking. The sun came up. Able to view the mountain goats from a distance and the most pleasant smelling flower such as pink lady and lavender. This is what I came for.

After having delicious TomYam maggi cooked by TongChai. We continue our journey of 'The Only Way is Up'. The view up on the top leave me undone. We decent around 2:30pm it gets real dark while losing grip while trying hard to glue on the track. Luckily we prepared head light and torch. It's pitch dark and we found a few fireflies wandering around the trees. Landed at 10pm that sums up 13 hours. Off we go for steamboat instead of hot spring. Indeed amazing experience I had.",Thailand’s 3rd Tallest Peak,Friends getaway,2019-01-31,5,Doi Luang Chiang Dao,Bangkok,P03013203
4891,3,4322707,en,652884159,"We did the 1-day tour (8 hours of hiking including a 1 hour break at the summit) to the peak of Doi Chiang Dao in a group of 3 with our guide.
It was a great day with fantastic views!
There was only one other tourist group so that we were totally alone at the peak, where we enjoyed lunch prepared by our guide!
After changing the park regulations it is only possible to do the hike with a guide. Unfortunately it is a little bit difficult to find information in English in the internet, but our guest house recommended us Tongchai (+66 62 252 8349 for WhatsApp contact), a local guide from the area who speaks English.

We really had a great day and can highly recommend the tour for everybody seeking a more remote experience than the standard Chiangmai tours.
It’s pretty easy to get to Chiang Dao (1 1/2 hour by local bus from Chiangmai) and the area offers a great experience of “real” Thailand.",Fantastic 1 day tour with Tongchai Hiking & Camping Tours,Couples,2019-02-28,5,Doi Luang Chiang Dao,Bangkok,P03013203
4892,0,3178526,en,930588469,"Interesting museum about Thai rayalties and their clothes, one part of museum is interactive and gets you in role of designer",Interesting museum,Couples,2023-12-31,5,Queen Sirikit Museum of Textiles,Bangkok,P03013134
4893,0,3178526,en,917590788,This small museum illustrates the work of the current Queen Mother in promoting the textiles of Thailand. Wonderful clothes collection of outfits worn on state occasions.,Lovely little museum within the Grand Palace complex,Friends getaway,2023-09-30,4,Queen Sirikit Museum of Textiles,Bangkok,P03013134
4894,0,3178526,en,879956469,Fascinating history of textiles in SE Asia and a collection of Royal Thai dresses from the 50s to present. The lower floor contains a nice gift shop and interactive displays and textile pattern stamps from the various regions in Thailand. The upper floor (where you cannot photograph) contains a full display of glamorous dresses worn by Queen Sirikit starting in the 1950s. There are also historical textiles from various parts of SE Asia. Not a big museum but a very nice one that is a refreshing change.,Beautiful historical textiles,Solo travel,2023-02-28,5,Queen Sirikit Museum of Textiles,Bangkok,P03013134
4895,1,3178526,en,878112514,"The small, but very well curated museum is within the grand palace complex and entrance is included with the palace ticket. The museum shows and explains the different types of fabric produced by the various regions of Thailand, as well as historical batik prints and an extensive collection of beautiful dresses worn by Queen SiriKit between the 1960s and the 2010s.","Well curated, small museum",Couples,2023-02-28,5,Queen Sirikit Museum of Textiles,Bangkok,P03013134
4896,0,3178526,en,873970976,This was one of the most incredible museums I have been to. The exhibits were beautifully arranged with lots of information.,Amazing Museum,Friends getaway,2022-12-31,5,Queen Sirikit Museum of Textiles,Bangkok,P03013134
4897,8,8595510,en,937808409,"Queen Sirikit Park has some very pretty spots, but much of it is just like any park you can see in a different city. There is a botanical garden, but even though it was the middle of the afternoon when we were there, it was closed. That was too bad. The park is at the north end of the city, and since traffic is as miserable as it is in Bangkok, it was not very convenient to reach. We got some pictures that I like, but if we had it to do again I think we would skip this one.","Pretty park, but not a must",Couples,2023-11-30,3,Queen Sirikit Park,Bangkok,P03013134
4898,0,8595510,en,930019053,"One of my favourite parks in Bangkok. Peaceful and tranquil, yet very close to the Bangkok hustle and bustle. Public toilets everywhere. We had a great walk.",Beautiful park,Family,2023-12-31,5,Queen Sirikit Park,Bangkok,P03013134
4899,0,8595510,en,878350066,"Lovely park which is still being developed.
It is attached to Chatuchak Park and Wachirabenchathat Park (Rot Fai Park).  The three together are an excellent walk,",Lovely park connected to Chatuchak Park and Wachirabenchathat Park,NONE,2023-02-28,5,Queen Sirikit Park,Bangkok,P03013134
4900,1,8595510,en,850602382,"Older park and less well maintained than it's adjacent neighbour. But still nice for a stroll.  Again lots of benches and grassy areas to rest as well as cycling paths and walking/jogging paths

This is a nice morning or late afternoon option. You can combine it with the nearby weekend night market.

Easy available via MTR or BTS",Old but nice park ,Solo travel,2022-07-31,4,Queen Sirikit Park,Bangkok,P03013134
4901,0,8595510,en,839734287,"The beauty of flowers, the cleanliness of surroundings, the space. It's kind a lovers in Park. You can jug or you can run 🥰🥰🥰",The true beauty of this Park,Couples,2022-03-31,5,Queen Sirikit Park,Bangkok,P03013134
4902,0,548427,en,962472856,"Excellent variety of well maintained cacti 🌵and tropical plants in huge glass houses. A high platform over jungle. Excellent museum of how it was put together, with artistic displays. ",Stunning variety ,Couples,2024-07-31,5,Queen Sirikit Botanic Garden,Bangkok,P03013134
4903,0,548427,en,936664028,"This was a wonderful way to spend a few hours - away from the hustle and bustle of Bangkok, but very accessible!!

The gardens are large, with lots of different sections to keep you interested. We particularly enjoyed the hibiscus garden and the banana plantation but there are little gems around each corner, and the best bit? We had it almost to ourselves (and it’s free to enter)!!

Easy to reach via public transport - Chatuchak is the nearest station. Be mindful that when you exit the station you are in a different park. Walk through it (away from the station) and cross the road to get to the botanic garden. It’s pretty easy.",An absolute hidden gem!,Couples,2024-01-31,5,Queen Sirikit Botanic Garden,Bangkok,P03013134
4904,1,548427,en,930173421,"We arrived on a normal weekday. It wasn’t so busy around so we drove straight in…..and then straight back out because I refuse to pay their dual pricing policy of overcharging foreigners. I’ve lived here over 20 years, have a pan ID card and a Thai Driving license.",Dual pricing is a no no for me,Couples,2023-12-31,1,Queen Sirikit Botanic Garden,Bangkok,P03013134
4905,0,548427,en,928990726,"I hired a private driver to take me to  the gardens and he also drove me between exhibits. The gardens are on the side of a steep mountain. It is not walkable between exhibits. Most exhibits are only partially handicap accessible. 
Each Glass house had a different theme. Carnivorous plants and begonias were my two favorites. I’ve only seen succulents as big in Arizona.",Carnivorous plants,Solo travel,2023-12-31,5,Queen Sirikit Botanic Garden,Bangkok,P03013134
4906,0,548427,en,925731057,"Started the tour of the garden with the canopy walk, enjoying the great views. If you want to see birds, and if you bring binoculars, I think you'll see some. I could hear several different bird calls. Moved on to the greenhouse area. Ten separate greenhouses, each displaying different types of plants. Impressive collection of carnivorous plants. Orchid house was a little disappointing, mainly because I've seen so many larger collections. Very impressive tropical rainforest display, the largest of the houses. After, had a coffee from the shop at the uppermost parking lot. Good coffee for 45 thb. Really wanted to hike the trails on the interior of the loop road, but I ran out of time and energy (steep hills!). Also not enough time for the natural history museum, which looks interesting. Recommend if you ride a scooter up here, you get a larger bike with disc brakes, as the roads are too steep for cheap bikes to descend safely. ",Needed more time! ,Solo travel,2023-11-30,5,Queen Sirikit Botanic Garden,Bangkok,P03013134
4907,0,1419900,en,956218940,"I was here for a 5 day international conference. This is one of the best conference centres you will ever visit. Amazing location with plenty of photo opportunities of downtown Bangkok. Ultra clean, lots of helpful staff, located above an MRT underground metro station. I would strongly advise you to use the MRT to get here.",One of the best convention centres in the World,Business,2024-06-30,5,Queen Sirikit National Convention Center,Bangkok,P03013134
4908,0,1419900,en,948325725,"Stunning conference centre, with well trained & organised staff etc. Good food options and retail shops for anything required. Close Metro station, although the Bangkok traffic is a nightmare nearby…",Very nice for a conference in Bangkok,Business,2024-04-30,4,Queen Sirikit National Convention Center,Bangkok,P03013134
4909,0,1419900,en,921181974,Nice place Have Food Court KFC Lawson Bic C Seven elven inside There it have many Car park you can drive inside also have MRT to walk inside in LG F. Inside ,Many Food Toilet are good Air conditioner are good temperature so it have. Bread shop inside Staff are good . I like QSNCC It al,Business,2023-10-31,5,Queen Sirikit National Convention Center,Bangkok,P03013134
4910,0,1419900,en,913938605,"I went to visit the Queen Sikrit convention center for a trade show. The show was very well organized with good signage and easy registration. Perfect location for smaller shows as it is basically downtown vs having to trek to Bitec, which is a bit of a commute. While, being at the show and it is time for lunch there are several options to cure your appetite.","Great location, well organized",Business,2023-08-31,5,Queen Sirikit National Convention Center,Bangkok,P03013134
4911,0,1419900,en,893882228,I read a review that the food court was great and worth a visit for some shopping. I went when there was no event at the centre. It was generally deserted; short of office workers hitting the food court at lunch time. The food court only accepted cashless payment and did not have the store value card like others. The food seemed mediocre and was more pricey than others. I will not go back again.,Not worth my visit as a tourist,Solo travel,2023-05-31,3,Queen Sirikit National Convention Center,Bangkok,P03013134
4912,0,7167300,en,658457716,"This is a botanical garden named after the Queen of Thailand, Sirikit, to celebrate her 60th birthday. It saddens me somewhat that people do not respect this fact as there was loads of rubbish deposited and there were many mongrel dogs about. On the positive side it is free to use and lots of people use the park for exercising.",Busy Park,Couples,2019-03-31,3,Queen Sirikit Park,Bangkok,P03013134
4913,3,7167300,en,645755520,"This park is between pattaya main attraction of walking street and the more quiet area of Phra Tam Nak and Jomtien. On the way to the Big Buddha and Wat Sam Sien.
It is not very clean; many dogs sleep on the bench; in the morning and in late afternoon many runners or walkers exercise.",Hot,Solo travel,2019-01-31,4,Queen Sirikit Park,Bangkok,P03013134
4914,0,7167300,en,609052271,"You must get up early or walk this park in the afternoon, it's quite beautiful, not very challenging and to walk it's probably 20 minutes. I took a quick bike ride the grounds are well maintained but there is some trash on the southern side , it's free and there are a few excercise stations , just the basic. ","Bike ride through, peaceful",Solo travel,2018-08-31,5,Queen Sirikit Park,Bangkok,P03013134
4915,0,7167300,en,590739494,If you are walking to Big Buddha from Pattaya town you will almost certainly pass through this Queen Sirikit Park. It will be worth your while to take a little time to wander around this well-kept park. There are many trees and shrubs to look at. It is a world away from the raucous sounds and sights of Pattaya.,Small park near Big Buddha,Solo travel,2018-06-30,3,Queen Sirikit Park,Bangkok,P03013134
4916,0,7167300,en,585001364,This park is situated on the road from Pattaya town up to the Big Buddha – I have passed here often but wondered where to park as the road is a steep hill with a wicked hairpin bend – the entrance is at the top of the hill – a very sharp left turn takes you into a small parking area looking down on the park – steep in places the walkways well are maintained and is the flora  and plants – but there is more – adjoining this small area there is a large wooded park with pathways for jogging – some marked with distances – which was even in the mid-afternoon busy with runners,Well maintained park,Solo travel,2018-05-31,3,Queen Sirikit Park,Bangkok,P03013134
4917,0,6591901,en,915591654,A splendid temple located by Khaosan road. The complex is vast and the main temple is something to admire. The temple is free to enter but remember to dress decently before entering the complex.,Right by Khaosan Rd,Solo travel,2023-09-30,5,Wat Chana Songkhram,Bangkok,P03013448
4918,2,6591901,en,778570590,The main hall at Wat Chana Songkhram is beautiful. The small buildings were under renovation. We went in the temple while the monks prayed. We were not allowed near the praying hall.,Nice Main Hall!,NONE,2020-12-31,4,Wat Chana Songkhram,Bangkok,P03013448
4919,0,6591901,en,755268167,"We arrived at our hotel  and thought we should take a walk around the block and get our bearings. We ended up finding this cute & quiet little temple. Which ended up being much bigger than we were expecting. There was no entrance fee. You do have to dress respectfully. As I didn't think we would be going into a temple I had a dress on that didn't cover my knees but I could borrow a wrap free of charge so I could go in. The people at this wat were so lovely and friendly. Mostly locals & Monk's.

While speaking to one of the locals we found out that Wat Chana Songkram is an important royal temple and it is an old second-class royal monastery built in the Ayutthaya era. Wat Chana Songkhram means ‘victory of war temple’.",Quaint but important!,NONE,2019-12-31,4,Wat Chana Songkhram,Bangkok,P03013448
4920,0,6591901,en,740611811,"Nice temple to visit must find phra Methi to change and pray for your future thing 
Should go in the morning and prayer are make ",Visiting ,Solo travel,2020-01-31,5,Wat Chana Songkhram,Bangkok,P03013448
4921,1,6591901,en,691905584,"Wat Chana Songkram is one of an important royal temple, it was built back in Aydhaya era and was majorly renovated by  Somdej Phrabovornrajjao Maha Surasinghanat, a younger brother of King Rama the 1st, the founder of Chakri dynasty and Bangkok around 235 years ago. He was appointed as the 2nd King when his brother took over the throne then.
The title of the temple Chana Songkram means winning war, considering as a good name to commemorate the Siam-Burma war during that period. It was told that the amulet shirt from the 2nd King himself was kept inside the main buddha image of the temple. 
The construction and design of this temple is unique and different from a royal palace style, locally we called this the art Wang Na ( front palace) style. For those who are interested in Thai art, you may also observe this at the National museum which was a former palace of the second king and at Wat Mahatat.
There is a special room dedicated to be a storage place of the second king descendants' remaining, this room has been closed and concealed to outsider in the past few decades. During my latest visit, I found that the room is now open to public. This is one of the interesting point to visit to see how the royal house keeps their ancestors remaining. Most of the royal family members remaining are kept in the royal palace and closed to the public. This is one of a kind and worth to visit if you stay around Khao san area. Check it out.",A  royal temple of second kings' descendants remaining storage room,Solo travel,2019-07-31,5,Wat Chana Songkhram,Bangkok,P03013448
4922,0,16868090,en,833905719,"A visit to the historical park is well worth a visit lots of history but it is spread out over a large area, hiring a tour guide and tuk tuk well worth the money.",Ancient Wat in Sukhothai Historical Park,NONE,2022-01-31,4,Wat Chana Songkhram,Bangkok,P03013448
4923,0,7398728,en,755266066,"We were at Wat Ratchanatdaram and saw this temple near by so we thought we would take a peak. It cost 50BAHT to get in which included the Sunthon Phu Museum. We didn't have much time here, about 20 mins. I would recommend about an hour. Don't forget to dress respectfully. Shoulders and knees must be covered. 

It started it construction during King Rama II time. He wanted it to be a tribute to his daughter. Hence why it means Temple of the Angels. It is famous for its architecture influenced by Chinese arts.

The great Thai poet Sunthon Phu, lived here during his monkshood in the early 1840's. His biography is shown at the museum that is dedicated to him on site. 

There is lots of fun history here to see. If you are not into history the grounds are stunning and the architecture is much different them most of the other temples in Bangkok",Temple of the Angels,NONE,2019-12-31,4,Wat Thepthidaram,Bangkok,P03013224
4924,0,7398728,en,570546709,We visited this temple 19 years ago and it hasn’t lost its charm so different from the gold stupas and wooden temples really interesting with all the pottery decoration really impressive and well worth a visit. ,Chinese Porzellan Temple,Couples,2018-03-31,5,Wat Thepthidaram,Bangkok,P03013224
4925,0,7398728,en,562476926,"Pleasant temple that also houses the Sunthon Phu museum in its compound. The highlight of the temple is the small but pretty white Buddha, carved from alabaster and housed in a beautifully decorated chamber. 50 baht entry fee.",Worth a look if you’re nearby,Couples,2018-02-28,4,Wat Thepthidaram,Bangkok,P03013224
4926,0,7398728,en,561039891,"Havent go inside the entire temple....
Theres 50 baht entrance i skipped paying and just took photo in the outside :) 
",Drop by,Solo travel,2018-01-31,4,Wat Thepthidaram,Bangkok,P03013224
4927,1,7398728,en,558952467,"Despite being very close to the golden mountain temple, this complex of shrines seems to be less visited. There are a number of sights in the complex and there's a BT50 entrance fee to some of them, but most are free to visit. There's also a small museum on site as part of the entrance fee. However some of the pavilions you pay for are actually closed & you can only see them from the door way or windows. Work that one out.",Less crowded temple,NONE,2018-02-28,4,Wat Thepthidaram,Bangkok,P03013224
4928,0,12382305,en,726554678,"During our vacation in Bangkok we had visited the Wat Ratchabophit and then walked across the street over a small bridge to reach this temple complex. This temple dedicated to Lord Buddha was beautiful but much smaller compared to Wat Ratchabophit.

",Beautiful small temple,Friends getaway,2019-11-30,4,Wat Ratchapradit,Bangkok,P03013219
4929,0,12382305,en,694844844,This lovely temple lies adjacent to the Royal Garden and can be seen from here. I was truly amazed with the fine details and intricate designs.,Intricate detail,Solo travel,2019-08-31,5,Wat Ratchapradit,Bangkok,P03013219
4930,0,12382305,en,548563666,"So blessed to have such friendly local that recommended this must-see temple all thai people would agree to as the most beautiful and sacred temple in Bangkok. Words can't express the wow factor that I have for this temple even after I have left the place for a few days. Once you see it, you will never forget it. The main door of the temple, is full of gem stones and gold, local believe that if you touched it ur wealth Luck will get better and better. definitely must see once in a lifetime. ",Jaw-Dropped Magnificent ,Solo travel,2017-12-31,5,Wat Ratchapradit,Bangkok,P03013219
4931,2,12382305,en,483580573,"The temple is very very tiny located in small area but get a very important role because it was established by king Rama IV of king Mongkut hence, it is the royal monastery and it’s manifest the highly quality of Royal Thai artist of the court of king Rama IV. The main hall’s wall is covered by blue marble and the gable golden roof is really majestic architect. Inside the main hall placed the golden small sacred Buddha name Buddha sihang that was replica from the most sacred Buddha image called Buddha Sihing. This main sacred image is seated in the golden image house with a final pointed roof top. The must see of this Wat is mural painting depicted the royal ceremony in 12 month all around the year according to royal court. The door and window panel were the mother-of-pearl handicraft that import from Japan since 150 years ago, it look really brilliant, the pearl shining in red and green color made the fantastic feeling, I wonder how the highly antique artist object like this are kept in very good position.

Not famous, not for tourist, non entrance fee, advice for art and historical lover, you can ask for suggestion from some monk, they can roughly speak English.",really hidden gem,Family,2017-03-31,5,Wat Ratchapradit,Bangkok,P03013219
4932,0,456345,en,902603787,"A very pleasant, pretty, quiet and relaxing Wat decorated in the ‘usual’ style and set in nice gardens with few visitors early in the day. Not exceptional but definitely worth a visit if you are in Chiang Rai, quite central and can be easily combined with 2 – 3 other Wats close by, within walking distance. One part of it is closed at the moment for re-decoration which offers an opportunity to the visitor as for baht 100 you can buy a roof tile and record your/family name on the back – a practical and fun contribution as there is no entrance charge. The museum is made of lovely old wood, presumably teak, and the whole place is generally well maintained. Look out for the squirrels. ",Lovely Old Wat,Family,2023-07-31,4,Wat Phra Kaeo,Bangkok,P03025433
4933,0,456345,en,891207981,Originally the home of thailand's greatest architect but transferred into a museum. This is why the lack of details in the buildings but the furniture and artwork is worth the trip. ,A pleasant sight,Solo travel,2023-05-31,4,Wat Phra Kaeo,Bangkok,P03025433
4934,1,456345,en,881271774,"This is a nice quiet temple away from the hordes of tourists.  There is a good museum attached to it. As it is centrally located, transport is convenient.",Nice temple,Family,2023-03-31,5,Wat Phra Kaeo,Bangkok,P03025433
4935,0,456345,en,874095601,"Really nice temple with an interesting history and a lot of details on the temple walls. Not many tourists, quiet place close to city center.",Bueautiful temple with many details,Couples,2022-12-31,5,Wat Phra Kaeo,Bangkok,P03025433
4936,0,456345,en,777201626,"Worth a 10 minute stop off to see the original home of the emerald Buddah.
Also good to see a more traditional Wat after the artistry of the Blue and White Temples.",Pleasant but not spectacular,NONE,2020-11-30,3,Wat Phra Kaeo,Bangkok,P03025433
4937,1,4322543,en,529770942,"Wat Phra Si Rattana Mahathat, right in the center of Supan Buri City, is a mixture of the old and the new.

The most impressive are the old temples dating back hundreds of years.

Wat Phra Si Rattana Mahathat holds one of the most revered Buddha images in Thailand, the so-called Phra Phuttha Chinnarat.

This is still a practising temple with monks living in more modern quarters and praying and conducting their services in more modern temples.

But I was disappointed.   While I am a realist and recognise the upkeep of historic sites like this cost bank rolls, this temple complex  is not only not well maintained, in many areas it is downright dirty and strewn with rubbish, dog droppings and other detritus, including the various pools which are now full of stagnant water.",Old & New,NONE,2017-10-31,3,Wat Phra Si Rattana Mahathat,Bangkok,P03025433
4938,0,4322543,en,473928045,Very old temple. Quiet. Locals praying without any disturbance from us. Little more serene than the larger younger ones,Sunday,Couples,2017-04-30,4,Wat Phra Si Rattana Mahathat,Bangkok,P03025433
4939,0,4322543,en,448978439,Most people visit to see the massive and most revered Buddha statue. The older parts of the site are interesting to walk around.,Massive Chedi.,Couples,2016-12-31,4,Wat Phra Si Rattana Mahathat,Bangkok,P03025433
4940,0,4322543,en,273840760,"As with most tourist attractions that are cultural in nature it is worth the visit.
This is another significant part of Thai religious history.",It's interesting,,,3,Wat Phra Si Rattana Mahathat,Bangkok,P03025433
4941,0,4322543,en,216023815,"There are two sides of this temple. The old section is not in a very good state but is worth seeing. The main attraction is the chedi (thai word for stupa). It is built in the Ayutthaya style and looks like a typical Indian temple symbolizing Mount Meru. It once contained some relics from Buddha. It is about 600 years old. In the nearby pavilions, there is a collection of very old Buddha statues. But there is also a more modern addition, which looks like a Thai temple. By the way, the Thai temple nest to the chedi contains an incredible collection of Buddhas of all sizes.",An interesting ancient site,Friends getaway,2014-07-31,3,Wat Phra Si Rattana Mahathat,Bangkok,P03025433
4942,0,8780151,en,742586977,"The beat thing of this place are the historical pictures, how was this place. After the construction of new temple, i think it has been lost the Beauty of this place.",Impressive Bhudda,NONE,2020-02-29,4,Wat Phra Si Mahathat,Bangkok,P03025433
4943,2,8780151,en,696018774,"I have been there so many time because of Buddhism routine and I’m totally respectful of this spiritual place. It is quite near Donmuang Airport and the traffic was so bad around the area, however, if you can go to this temple you can do so. ",One of the important Buddhist temple ,Solo travel,2019-08-31,5,Wat Phra Si Mahathat,Bangkok,P03025433
4944,1,8780151,en,561382830,This place reeks of history. The place is vastly spread out and on a hot day it takes a lot out of you. Most of it are ruins and on the verge of collapse and nothing is being done to maintain them. But one interesting item is the face of the Buddha embedded in the trunk of a tree. Nothing of much value but a must visit place of history and archaeology buffs.,Historical Ruins,Couples,2017-11-30,4,Wat Phra Si Mahathat,Bangkok,P03025433
4945,1,8780151,en,445767936,Quite temple on the big and noisy phaolyothin road. Really beautiful chedi park surroundings garden.,Really good,Solo travel,2016-10-31,4,Wat Phra Si Mahathat,Bangkok,P03025433
4946,0,456622,en,955760442,"Try visiting all temples early in the mornings, where the sun is not so strong yet. This temple provides a loan of umbrella for free. Return after use when exiting.
The condition of this Wat is better due to restoration works done, with some trees planted in between to provide shades.
Breathtaking. ",Morning Visit,Friends getaway,2024-06-30,4,Wat Phra Sri Sanphet,Bangkok,P03025433
4947,0,456622,en,952373683,Went with Klook and it was a great experience. The guide knowledgeable and cool. I recommend to use them and come to Ayuthaya to this place.,Nice temple,Solo travel,2023-09-30,5,Wat Phra Sri Sanphet,Bangkok,P03025433
4948,0,456622,en,947403524,"This Wat easily recognized with the 3 stupas.  Lovely to see and costs 50 baht entry if not using a combo ticket.  Not a lot else here, but what is left has some great details and is close to the other popular Wat's so it is easy to include.",3 stupas,Family,2024-04-30,4,Wat Phra Sri Sanphet,Bangkok,P03025433
4949,0,456622,en,946867080,Visited with our 'With the locals' guide Piyaporn. She was very informative and this Wat was very different to others we had seen. Worth a visit.,Interesting history,Couples,2024-03-31,4,Wat Phra Sri Sanphet,Bangkok,P03025433
4950,0,456622,en,899472133,"Wat Phra Si Sanphet is an iconic fight to behold. While there are many Wats in Ayutthaya, this one is unique with the 3 large stupas standing along side, and they are generally in good condition.   You can find imagine the grandeur in the past when the structures were all standing tall and proud. 

You can visit Phra Mingkhon Bophit next door too.",Unique with the 3 large stupas standing along side,Family,2023-06-30,4,Wat Phra Sri Sanphet,Bangkok,P03025433
4951,1,7084940,en,887623383,"The Banglamphu Museum is housed in a historic print shop that was fortunately saved from developers' bulldozers a few years back. The building is cool, and the museum has some interesting exhibits about traditional crafts made in Banglamphu, old shops and stores, notable figures from history, and the historical timeline of the area.  Unfortunately, many of the exhibits are rather poorly prepared, with far too much tiny text almost impossible to read, and little coherence or flow among the exhibits.  It is confusing and difficult to find your way around the two buildings, upstairs and down, with no signage telling visitors where to go, and at one point forcing visitors to backtrack through the exhibits.  Apparently, there is also a Treasury Exhibition upstairs, but it was closed off the day I visited.  The day I visited, I was not charged an entry fee, although I think there is normally a 30 baht fee (for foreigners?).  All in all, most visitors can give the museum a pass, unless you have time on your hands and/or you are looking for an air conditioned oasis to cool off in.",Could be so much more!,NONE,2023-04-30,3,Pipit Banglamphu History Museum,Bangkok,P03011216
4952,2,7084940,en,773410724,"If out want to know a bit more about the history of this older part of the town an stroll through this neat museum will give you some more insight. Entrance costs only 30 baht. There is a part about minting, with information about the production and circulation of the coins. There are displays on the development of this city section and the coming and going of the local crafts. Most of the displays have English explanations. Time needed is 1 – 2 hours.",Interesting local museum,NONE,2020-10-31,4,Pipit Banglamphu History Museum,Bangkok,P03011216
